"code_entite","lat","long","surface_bv","type","date","nom_site","mesure_2023","moyenne_historique","rapport","rapport_categorie","colour_categ","rapport_label","popup_html"
"H2122020",47.3538995,3.9641025,221,"site",2023-09-04,"La Cure à Marigny-l'Église [Crottefou]",941.857142857143,1307.32919254658,-27.955625237552,"inf à -15%","#fdbe85","-28,0%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-28,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2172320",47.4825269,3.8943764,347,"site",2023-09-04,"Le Cousin à Avallon",210.714285714286,553.611428571429,-61.9382341405008,"inf à -60%","#e6550d","-61,9%","Débit moyen au 4 septembre 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-61,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5011020",48.0120349,5.2485474,360,"site",2023-09-04,"La Marne à Marnay-sur-Marne",791.714285714286,1346.90476190476,-41.2197277709032,"inf à -40%","#fd8d3c","-41,2%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-41,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5023010",48.0384298,5.2813351,101,"site",2023-09-04,"La Traire à Louvières",87.4285714285714,481.390476190476,-81.8383254856962,"inf à -80%","#a63603","-81,8%","Débit moyen au 4 septembre 2023: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-81,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5042010",48.209601,5.3162495,164,"site",2023-09-04,"Le Rognon à Bourdons-sur-Rognon [Lacrète]",271.857142857143,300.514285714286,-9.53603346643853,"inf à 0%","#feedde","-9,5%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-9,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5062010",48.3438328,5.1652293,614,"site",2023-09-04,"Le Rognon à Doulaincourt-Saucourt",1748.42857142857,1794.9619047619,-2.59244127743774,"inf à 0%","#feedde","-2,6%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-2,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5071010",48.6374868,4.9299101,2380,"site",2023-09-04,"La Marne à Saint-Dizier",5198.57142857143,9421.21904761905,-44.8206075849046,"inf à -40%","#fd8d3c","-44,8%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-44,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5083050",48.5159594,4.9304497,480,"site",2023-09-04,"La Blaise à Louvemont [Pont-Varin]",938.571428571429,904.152380952381,3.80677509058739,"0 et 15%","#eff3ff","+3,8%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+3,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5102030",48.7849626,4.9996116,477,"site",2023-09-04,"La Saulx à Mognéville",2178,2646.19523809524,-17.693147933871,"inf à -15%","#fdbe85","-17,7%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-17,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5102040",48.5399097,5.2736657,75.7,"site",2023-09-04,"La Saulx à Montiers-sur-Saulx",214.142857142857,277.772727272727,-22.9071697407485,"inf à -15%","#fdbe85","-22,9%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-22,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5122340",48.7216238,5.282432,672,"site",2023-09-04,"L'Ornain à Tronville-en-Barrois",2580.85714285714,1587.79523809524,62.5434489873646,"sup à 50%","#9ecae1","+62,5%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+62,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5122350",48.8116444,5.0994194,840,"site",2023-09-04,"L'Ornain à Fains-Véel et à Val-d'Ornain [Varney]",2701.85714285714,2173.59047619048,24.3038728984735,"sup à 15%","#c6dbef","+24,3%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+24,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5142610",48.8837275,5.0541062,113,"site",2023-09-04,"La Chée à Villotte-devant-Louppy [Villote devant Loupy]",349,296.67619047619,17.6366729800008,"sup à 15%","#c6dbef","+17,6%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+17,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5142620",48.8192222,4.8849377,215,"site",2023-09-04,"La Chée à Bettancourt-la-Longue",533,379.761904761905,40.3510971786833,"sup à 15%","#c6dbef","+40,4%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+40,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5153010",48.8013632,4.7581482,166,"site",2023-09-04,"La Vière à Val-de-Vière",496.571428571429,5081.71428571429,-90.2282694253907,"inf à -80%","#a63603","-90,2%","Débit moyen au 4 septembre 2023: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-90,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5173110",48.7471969,4.6972848,136,"site",2023-09-04,"La Bruxenelle à Brusson",218.857142857143,146.338095238095,49.5558231102148,"sup à 15%","#c6dbef","+49,6%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+49,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"H5224310",49.0261958,3.9478329,98.5,"site",2023-09-04,"Le Cubry à Pierry",197.428571428571,313.2,-36.964057653713,"inf à -15%","#fdbe85","-37,0%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-37,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6023210",49.0524284,4.9117588,113,"site",2023-09-04,"L'Ante à Châtrices",149.714285714286,130.47619047619,14.7445255474459,"0 et 15%","#eff3ff","+14,7%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+14,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6033210",49.0676809,4.8232017,173,"site",2023-09-04,"L'Auve à Dommartin-Dampierre",401.285714285714,503.208791208791,-20.2546296296297,"inf à -15%","#fdbe85","-20,3%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-20,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6053010",49.1423181,4.969964,70.4,"site",2023-09-04,"La Biesme au Claon",28,215.214285714286,-86.9897112512446,"inf à -80%","#a63603","-87,0%","Débit moyen au 4 septembre 2023: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-87,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6102010",48.9641046,5.2084253,282,"site",2023-09-04,"L'Aire à Beausite [Amblaincourt]",918,521.314285714286,76.0933903321275,"sup à 50%","#9ecae1","+76,1%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+76,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6122010",49.2275603,5.0341087,627,"site",2023-09-04,"L'Aire à Varennes-en-Argonne",1927.71428571429,1454.25714285714,32.5566317609389,"sup à 15%","#c6dbef","+32,6%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+32,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6201010",49.3080865,4.7828416,2280,"site",2023-09-04,"L'Aisne à Mouron",4944.71428571429,4391.54761904762,12.5961668790155,"0 et 15%","#eff3ff","+12,6%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+12,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6233020",49.5386921,4.2952969,316,"site",2023-09-04,"La Vaux à Château-Porcien et à Écly",1463.71428571429,886.709523809524,65.0725797356738,"sup à 50%","#9ecae1","+65,1%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+65,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6313020",49.3838214,4.0232539,802,"site",2023-09-04,"La Suippe à Aguilcourt et à Orainville",1077.57142857143,1525.25714285714,-29.3514910834705,"inf à -15%","#fdbe85","-29,4%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-29,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6313030",49.3065407,4.2878217,486,"site",2023-09-04,"La Suippe à Pontfaverger-Moronvilliers et à Selles",754.857142857143,1210.81904761905,-37.6573118550215,"inf à -15%","#fdbe85","-37,7%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-37,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6321011",49.4010505,3.9004029,5235,"site",2023-09-04,"L'Aisne [partielle] à Berry-au-Bac",4828,4968.5619047619,-2.82902593257789,"inf à 0%","#feedde","-2,8%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-2,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6402010",49.089073,4.350907,286,"site",2023-09-04,"La Vesle à Bouy",321.428571428571,368.847619047619,-12.8559993803094,"inf à 0%","#feedde","-12,9%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-12,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6402030",49.2062983,4.1226453,603,"site",2023-09-04,"La Vesle à Puisieulx",704,779.961904761905,-9.73918140080104,"inf à 0%","#feedde","-9,7%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-9,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6412010",49.2650488,3.9797575,762,"site",2023-09-04,"La Vesle à Saint-Brice-Courcelles",932,1268.6380952381,-26.5353922841895,"inf à -15%","#fdbe85","-26,5%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-26,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6412020",49.2783144,3.9220767,828,"site",2023-09-04,"La Vesle à Châlons-sur-Vesle",1525.28571428571,2025.55714285714,-24.6979666969935,"inf à -15%","#fdbe85","-24,7%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-24,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6423010",49.3069483,3.672862,297,"site",2023-09-04,"L'Ardre à Fismes",419.571428571429,565.504761904762,-25.8058540200073,"inf à -15%","#fdbe85","-25,8%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-25,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"H6423020",49.2326746,3.7897687,147,"site",2023-09-04,"L'Ardre à Faverolles-et-Coëmy",154.571428571429,264.304347826087,-41.5176368293656,"inf à -40%","#fd8d3c","-41,5%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-41,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H7413210",49.5557915,2.9637375,74,"site",2023-09-04,"La Divette à Passel",77.4285714285714,157.633333333333,-50.880584841253,"inf à -40%","#fd8d3c","-50,9%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-50,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"H7513610",49.2711088,2.8499791,97,"site",2023-09-04,"La Sainte-Marie à Glaignes",414.142857142857,543.2,-23.7586787292237,"inf à -15%","#fdbe85","-23,8%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-23,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"H7843010",49.197689,2.2088729,106,"site",2023-09-04,"L'Esches à Bornel",336.142857142857,580.314285714286,-42.0757225148935,"inf à -40%","#fd8d3c","-42,1%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-42,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"K1251810",47.0007703,4.3201965,776,"site",2023-09-04,"L'Arroux à Dracy-Saint-Loup [Surmoulin]",79.8571428571429,463.785714285714,-82.7814569536424,"inf à -80%","#a63603","-82,8%","Débit moyen au 4 septembre 2023: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-82,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"K1284810",47.0050504,4.1968835,138,"site",2023-09-04,"La Celle à la Celle-en-Morvan [Polroy]",170.285714285714,439.542857142857,-61.2584503380136,"inf à -60%","#e6550d","-61,3%","Débit moyen au 4 septembre 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-61,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"K1753110",46.8451528,3.6805737,338,"site",2023-09-04,"L'Alène à Cercy-la-Tour [Coueron]",197.285714285714,658.671428571429,-70.0479319842975,"inf à -60%","#e6550d","-70,0%","Débit moyen au 4 septembre 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-70,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"K1764010",46.9138474,3.6536603,182,"site",2023-09-04,"La Canne à Montigny-sur-Canne et à Saint-Gratien-Savigny",25.1428571428571,164.919047619048,-84.754424970404,"inf à -80%","#a63603","-84,8%","Débit moyen au 4 septembre 2023: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-84,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"M1354010",47.6039258,0.4768025,67,"site",2023-09-04,"L'Escotais à Saint-Paterne-Racan",60.7142857142857,88.6571428571429,-31.5178859168547,"inf à -15%","#fdbe85","-31,5%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-31,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M1463010",47.739383,0.1883139,149,"site",2023-09-04,"L'Aune à Pontvallain [Casse Maillé]",99.1428571428571,200.422360248447,-50.5330358249659,"inf à -40%","#fd8d3c","-50,5%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-50,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M4114010",47.4960466,-0.6107912,86,"site",2023-09-04,"Le Brionneau à Avrillé [La Poële]",20,25.0857142857143,-20.2733485193622,"inf à -15%","#fdbe85","-20,3%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-20,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"M7433110",46.9227454,-1.2732507,189,"site",2023-09-04,"La Petite Maine à Saint-Georges-de-Montaigu [Fromage]",74.1428571428571,52.2919254658385,41.7864354436393,"sup à 15%","#c6dbef","+41,8%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+41,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"O6445010",44.2661136,0.4844602,56.5,"site",2023-09-04,"La Masse de Prayssas à Frégimont",7.85714285714286,45.7047619047619,-82.8089185246926,"inf à -80%","#a63603","-82,8%","Débit moyen au 4 septembre 2023: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-82,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"O9785310",44.9569724,-0.6867233,23,"site",2023-09-04,"La Jalle de Ludon au Pian-Médoc",12.2857142857143,21.3809523809524,-42.5389755011136,"inf à -40%","#fd8d3c","-42,5%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-42,5%</span> par rapport à la moyenne 1990-2020 à cette période."
